i,P,L,svy,year
94,0.95001,0.77768,URY_2,2002
95,0.96002,0.80722,URY_2,2002
96,0.97005,0.8402,URY_2,2002
97,0.98002,0.87782,URY_2,2002
98,0.99004,0.92396,URY_2,2002
99,1,1,URY_2,2002
0,0.010024,0.0010308,URY_2,2003
1,0.020076,0.0024784,URY_2,2003
2,0.030018,0.0041753,URY_2,2003
3,0.040084,0.0060582,URY_2,2003
4,0.050119,0.0080727,URY_2,2003
5,0.060028,0.010213,URY_2,2003
6,0.070026,0.012496,URY_2,2003
7,0.080003,0.014876,URY_2,2003
8,0.090069,0.017375,URY_2,2003
9,0.10009,0.019981,URY_2,2003
10,0.11009,0.022677,URY_2,2003
11,0.12001,0.025436,URY_2,2003
12,0.13006,0.028332,URY_2,2003
13,0.14007,0.031332,URY_2,2003
14,0.15005,0.034406,URY_2,2003
15,0.16004,0.037558,URY_2,2003
16,0.17009,0.040824,URY_2,2003
17,0.18004,0.044145,URY_2,2003
18,0.19001,0.047568,URY_2,2003
19,0.20007,0.051114,URY_2,2003
20,0.21003,0.054693,URY_2,2003
21,0.22045,0.058534,URY_2,2003
22,0.23002,0.062133,URY_2,2003
23,0.24002,0.065971,URY_2,2003
24,0.25008,0.069922,URY_2,2003
25,0.26005,0.073931,URY_2,2003
26,0.27001,0.078024,URY_2,2003
27,0.28081,0.082582,URY_2,2003
28,0.29005,0.086566,URY_2,2003
29,0.30002,0.090962,URY_2,2003
30,0.31006,0.095479,URY_2,2003
31,0.32003,0.10006,URY_2,2003
32,0.3301,0.10479,URY_2,2003
33,0.34003,0.10957,URY_2,2003
34,0.35002,0.11448,URY_2,2003
35,0.36005,0.11952,URY_2,2003
36,0.37027,0.12479,URY_2,2003
37,0.38053,0.13021,URY_2,2003
38,0.39008,0.13537,URY_2,2003
39,0.40003,0.14087,URY_2,2003
40,0.41005,0.14652,URY_2,2003
41,0.42011,0.15232,URY_2,2003
42,0.43003,0.15815,URY_2,2003
43,0.44003,0.16415,URY_2,2003
44,0.45012,0.17033,URY_2,2003
45,0.46001,0.17653,URY_2,2003
46,0.47004,0.18294,URY_2,2003
47,0.48002,0.18947,URY_2,2003
48,0.49001,0.19611,URY_2,2003
49,0.50004,0.20292,URY_2,2003
50,0.51011,0.20987,URY_2,2003
51,0.52002,0.21687,URY_2,2003
52,0.53013,0.22415,URY_2,2003
53,0.54033,0.23165,URY_2,2003
54,0.55003,0.23894,URY_2,2003
55,0.5603,0.24682,URY_2,2003
56,0.57005,0.25446,URY_2,2003
57,0.58004,0.26245,URY_2,2003
58,0.59003,0.27059,URY_2,2003
59,0.60007,0.27894,URY_2,2003
60,0.61002,0.2874,URY_2,2003
61,0.62011,0.29617,URY_2,2003
62,0.63005,0.30498,URY_2,2003
63,0.64005,0.31404,URY_2,2003
64,0.65008,0.32332,URY_2,2003
65,0.66,0.3327,URY_2,2003
66,0.67,0.34238,URY_2,2003
67,0.68005,0.35235,URY_2,2003
68,0.69003,0.36248,URY_2,2003
69,0.70001,0.37282,URY_2,2003
70,0.71008,0.38349,URY_2,2003
71,0.72003,0.3943,URY_2,2003
72,0.73003,0.4054,URY_2,2003
73,0.74003,0.41682,URY_2,2003
74,0.75001,0.42851,URY_2,2003
75,0.76004,0.44058,URY_2,2003
76,0.77002,0.45292,URY_2,2003
77,0.78,0.46564,URY_2,2003
78,0.79001,0.47877,URY_2,2003
79,0.80003,0.4923,URY_2,2003
80,0.81007,0.50629,URY_2,2003
81,0.82004,0.52061,URY_2,2003
82,0.83002,0.53545,URY_2,2003
83,0.8401,0.55095,URY_2,2003
84,0.85003,0.56678,URY_2,2003
85,0.86007,0.58345,URY_2,2003
86,0.87001,0.60073,URY_2,2003
87,0.88003,0.61887,URY_2,2003
88,0.89009,0.63788,URY_2,2003
89,0.90003,0.65757,URY_2,2003
90,0.91001,0.6783,URY_2,2003
91,0.92006,0.7003,URY_2,2003
92,0.93005,0.72363,URY_2,2003
93,0.94,0.74848,URY_2,2003
94,0.95003,0.77551,URY_2,2003
95,0.96005,0.80515,URY_2,2003
96,0.97001,0.83795,URY_2,2003
97,0.98002,0.87583,URY_2,2003
98,0.99001,0.9219,URY_2,2003
99,1,1,URY_2,2003
0,0.010049,0.00097667,URY_2,2004
1,0.020124,0.0023449,URY_2,2004
2,0.03003,0.0038972,URY_2,2004
3,0.040022,0.0056207,URY_2,2004
4,0.050005,0.0074528,URY_2,2004
5,0.060074,0.0094143,URY_2,2004
6,0.07002,0.011461,URY_2,2004
7,0.080067,0.013631,URY_2,2004
8,0.090118,0.015899,URY_2,2004
9,0.10017,0.018291,URY_2,2004
10,0.11007,0.020768,URY_2,2004
11,0.12013,0.023395,URY_2,2004
12,0.13001,0.026074,URY_2,2004
13,0.14015,0.028949,URY_2,2004
14,0.15007,0.031861,URY_2,2004
15,0.16002,0.034864,URY_2,2004
16,0.17024,0.038026,URY_2,2004
17,0.18002,0.04114,URY_2,2004
18,0.19025,0.044483,URY_2,2004
19,0.20008,0.047774,URY_2,2004
20,0.2101,0.051214,URY_2,2004
21,0.22007,0.054732,URY_2,2004
22,0.23009,0.058357,URY_2,2004
23,0.24005,0.062058,URY_2,2004
24,0.25009,0.065898,URY_2,2004
25,0.26001,0.069775,URY_2,2004
26,0.27004,0.0738,URY_2,2004
27,0.28017,0.077969,URY_2,2004
28,0.29006,0.082146,URY_2,2004
29,0.30005,0.086464,URY_2,2004
30,0.31002,0.090874,URY_2,2004
31,0.32001,0.09539,URY_2,2004
32,0.33002,0.10001,URY_2,2004
33,0.34001,0.10474,URY_2,2004
34,0.35003,0.10958,URY_2,2004
35,0.36013,0.11458,URY_2,2004
36,0.37006,0.11961,URY_2,2004
37,0.38002,0.12477,URY_2,2004
38,0.39003,0.13007,URY_2,2004
39,0.40002,0.1355,URY_2,2004
40,0.41001,0.14104,URY_2,2004
41,0.42006,0.14674,URY_2,2004
42,0.43002,0.15252,URY_2,2004
43,0.44008,0.15849,URY_2,2004
44,0.4504,0.16476,URY_2,2004
45,0.46008,0.17076,URY_2,2004
46,0.47005,0.17708,URY_2,2004
47,0.48006,0.18357,URY_2,2004
48,0.49003,0.19018,URY_2,2004
49,0.5001,0.19699,URY_2,2004
50,0.51,0.20383,URY_2,2004
51,0.52003,0.21089,URY_2,2004
52,0.53004,0.21808,URY_2,2004
53,0.54004,0.22541,URY_2,2004
54,0.55006,0.23291,URY_2,2004
55,0.56004,0.24052,URY_2,2004
56,0.57001,0.24828,URY_2,2004
57,0.58006,0.2563,URY_2,2004
58,0.59004,0.26442,URY_2,2004
59,0.60001,0.27269,URY_2,2004
60,0.61,0.28117,URY_2,2004
61,0.62003,0.28986,URY_2,2004
62,0.63007,0.29877,URY_2,2004
63,0.64015,0.3079,URY_2,2004
64,0.65006,0.31708,URY_2,2004
65,0.66007,0.32659,URY_2,2004
66,0.67006,0.3363,URY_2,2004
67,0.68005,0.34621,URY_2,2004
68,0.69002,0.35636,URY_2,2004
69,0.70002,0.36678,URY_2,2004
70,0.71002,0.37746,URY_2,2004
71,0.72001,0.38841,URY_2,2004
72,0.73003,0.39967,URY_2,2004
73,0.74013,0.41135,URY_2,2004
74,0.75002,0.42307,URY_2,2004
75,0.76006,0.4353,URY_2,2004
76,0.77004,0.44779,URY_2,2004
77,0.78002,0.46067,URY_2,2004
78,0.79001,0.47394,URY_2,2004
79,0.80002,0.48764,URY_2,2004
80,0.81002,0.50172,URY_2,2004
81,0.82008,0.51634,URY_2,2004
82,0.83,0.53123,URY_2,2004
83,0.84001,0.54675,URY_2,2004
84,0.85006,0.56285,URY_2,2004
85,0.86002,0.57943,URY_2,2004
86,0.87004,0.59674,URY_2,2004
87,0.88009,0.61486,URY_2,2004
88,0.89006,0.63369,URY_2,2004
89,0.90002,0.65341,URY_2,2004
90,0.91,0.6742,URY_2,2004
91,0.92003,0.6963,URY_2,2004
92,0.93,0.71958,URY_2,2004
93,0.94003,0.74467,URY_2,2004
94,0.95,0.77174,URY_2,2004
95,0.96004,0.80143,URY_2,2004
96,0.97001,0.83438,URY_2,2004
97,0.98006,0.87296,URY_2,2004
98,0.99003,0.91982,URY_2,2004
99,1,1,URY_2,2004
0,0.010069,0.0010138,URY_2,2005
1,0.020041,0.0023745,URY_2,2005
2,0.030009,0.0039404,URY_2,2005
3,0.040126,0.0056879,URY_2,2005
4,0.050029,0.0075647,URY_2,2005
5,0.060026,0.0095786,URY_2,2005
6,0.070032,0.011693,URY_2,2005
7,0.080045,0.013919,URY_2,2005
8,0.090115,0.016266,URY_2,2005
9,0.10005,0.018688,URY_2,2005
10,0.11011,0.02125,URY_2,2005
11,0.12007,0.023889,URY_2,2005
12,0.13011,0.026645,URY_2,2005
13,0.1401,0.029492,URY_2,2005
14,0.15003,0.032427,URY_2,2005
15,0.16003,0.035473,URY_2,2005
16,0.17001,0.038613,URY_2,2005
17,0.18009,0.041881,URY_2,2005
18,0.19006,0.045209,URY_2,2005
19,0.20006,0.048642,URY_2,2005
20,0.21004,0.052172,URY_2,2005
21,0.22007,0.055819,URY_2,2005
22,0.23,0.059525,URY_2,2005
23,0.24007,0.063395,URY_2,2005
24,0.2501,0.067361,URY_2,2005
25,0.26002,0.071393,URY_2,2005
26,0.27017,0.075639,URY_2,2005
27,0.28002,0.079861,URY_2,2005
28,0.29002,0.084259,URY_2,2005
29,0.30009,0.088798,URY_2,2005
30,0.31007,0.093404,URY_2,2005
31,0.32003,0.0981,URY_2,2005
32,0.33003,0.10293,URY_2,2005
33,0.3401,0.10789,URY_2,2005
34,0.35002,0.1129,URY_2,2005
35,0.36003,0.11808,URY_2,2005
36,0.37005,0.12338,URY_2,2005
37,0.38003,0.12879,URY_2,2005
38,0.39004,0.13432,URY_2,2005
39,0.40005,0.13997,URY_2,2005
40,0.41003,0.14572,URY_2,2005
41,0.42008,0.15163,URY_2,2005
42,0.43011,0.15763,URY_2,2005
43,0.44,0.16367,URY_2,2005
44,0.45002,0.16995,URY_2,2005
45,0.46001,0.17635,URY_2,2005
46,0.47008,0.18295,URY_2,2005
47,0.48017,0.18969,URY_2,2005
48,0.49002,0.19641,URY_2,2005
49,0.50002,0.20336,URY_2,2005
50,0.51003,0.21047,URY_2,2005
51,0.52003,0.21772,URY_2,2005
52,0.53001,0.22511,URY_2,2005
53,0.54,0.23264,URY_2,2005
54,0.55002,0.24033,URY_2,2005
55,0.56004,0.24815,URY_2,2005
56,0.57002,0.25612,URY_2,2005
57,0.58004,0.26431,URY_2,2005
58,0.59006,0.27267,URY_2,2005
59,0.60003,0.28115,URY_2,2005
60,0.61005,0.28984,URY_2,2005
61,0.62003,0.29867,URY_2,2005
62,0.63006,0.30775,URY_2,2005
63,0.64002,0.31697,URY_2,2005
64,0.65005,0.32644,URY_2,2005
65,0.66009,0.33608,URY_2,2005
66,0.67004,0.34584,URY_2,2005
67,0.68002,0.35583,URY_2,2005
68,0.6902,0.36628,URY_2,2005
69,0.70002,0.37658,URY_2,2005
70,0.71004,0.3874,URY_2,2005
71,0.72005,0.39842,URY_2,2005
72,0.73,0.40966,URY_2,2005
73,0.74005,0.42134,URY_2,2005
74,0.75007,0.43328,URY_2,2005
75,0.76002,0.44545,URY_2,2005
76,0.77007,0.45807,URY_2,2005
77,0.78002,0.47091,URY_2,2005
78,0.79001,0.48417,URY_2,2005
79,0.8001,0.49798,URY_2,2005
80,0.81002,0.51198,URY_2,2005
81,0.82006,0.52656,URY_2,2005
82,0.83009,0.54163,URY_2,2005
83,0.84006,0.55708,URY_2,2005
84,0.85001,0.57305,URY_2,2005
85,0.86007,0.58984,URY_2,2005
86,0.87001,0.60716,URY_2,2005
87,0.88003,0.62536,URY_2,2005
88,0.89003,0.64427,URY_2,2005
89,0.9,0.66405,URY_2,2005
90,0.91,0.68491,URY_2,2005
91,0.92001,0.70696,URY_2,2005
92,0.93003,0.73032,URY_2,2005
93,0.94001,0.75521,URY_2,2005
94,0.95001,0.78225,URY_2,2005
95,0.96003,0.81176,URY_2,2005
96,0.97003,0.8443,URY_2,2005
97,0.98001,0.88117,URY_2,2005
98,0.99001,0.92567,URY_2,2005
99,1,1,URY_2,2005
0,0.016517,0,UZB_3,1998
1,0.020228,3.05E-05,UZB_3,1998
2,0.030045,0.00041268,UZB_3,1998
3,0.040146,0.0012438,UZB_3,1998
4,0.05033,0.0023387,UZB_3,1998
5,0.06015,0.0035879,UZB_3,1998
6,0.070011,0.0050358,UZB_3,1998
7,0.080036,0.0067237,UZB_3,1998
8,0.090034,0.0086338,UZB_3,1998
9,0.10013,0.010771,UZB_3,1998
10,0.11016,0.013074,UZB_3,1998
11,0.12026,0.015529,UZB_3,1998
12,0.1303,0.018086,UZB_3,1998
13,0.14013,0.020718,UZB_3,1998
14,0.15002,0.023499,UZB_3,1998
15,0.16012,0.026484,UZB_3,1998
16,0.17001,0.029568,UZB_3,1998
17,0.18008,0.032836,UZB_3,1998
18,0.19018,0.036236,UZB_3,1998
19,0.20007,0.039695,UZB_3,1998
20,0.21019,0.04336,UZB_3,1998
21,0.22006,0.047043,UZB_3,1998
22,0.2302,0.050983,UZB_3,1998
23,0.24012,0.054983,UZB_3,1998
24,0.25043,0.059252,UZB_3,1998
25,0.26028,0.06343,UZB_3,1998
26,0.27023,0.06777,UZB_3,1998
27,0.28002,0.072134,UZB_3,1998
28,0.29039,0.076883,UZB_3,1998
29,0.30003,0.081432,UZB_3,1998
30,0.31001,0.086269,UZB_3,1998
31,0.32021,0.091347,UZB_3,1998
32,0.33014,0.096441,UZB_3,1998
33,0.34025,0.10176,UZB_3,1998
34,0.35001,0.107,UZB_3,1998
35,0.36013,0.11255,UZB_3,1998
36,0.37009,0.11812,UZB_3,1998
37,0.38005,0.12386,UZB_3,1998
38,0.39011,0.12976,UZB_3,1998
39,0.40008,0.13573,UZB_3,1998
40,0.41002,0.14183,UZB_3,1998
41,0.42015,0.14817,UZB_3,1998
42,0.43062,0.15484,UZB_3,1998
43,0.44025,0.16107,UZB_3,1998
44,0.45028,0.16767,UZB_3,1998
45,0.46007,0.17424,UZB_3,1998
46,0.47002,0.18106,UZB_3,1998
47,0.48012,0.18811,UZB_3,1998
48,0.49015,0.19525,UZB_3,1998
49,0.50021,0.20256,UZB_3,1998
50,0.51008,0.20988,UZB_3,1998
51,0.52009,0.21748,UZB_3,1998
52,0.53025,0.22535,UZB_3,1998
53,0.54035,0.23332,UZB_3,1998
54,0.55005,0.24113,UZB_3,1998
55,0.56008,0.24937,UZB_3,1998
56,0.57013,0.25776,UZB_3,1998
57,0.58003,0.26616,UZB_3,1998
58,0.59012,0.27495,UZB_3,1998
59,0.6002,0.284,UZB_3,1998
60,0.61002,0.29302,UZB_3,1998
61,0.62015,0.30251,UZB_3,1998
62,0.63,0.31197,UZB_3,1998
63,0.64013,0.32189,UZB_3,1998
64,0.65002,0.33175,UZB_3,1998
65,0.66013,0.34208,UZB_3,1998
66,0.67036,0.35273,UZB_3,1998
67,0.68005,0.36302,UZB_3,1998
68,0.69005,0.37385,UZB_3,1998
69,0.70004,0.38485,UZB_3,1998
70,0.71006,0.39608,UZB_3,1998
71,0.72003,0.40751,UZB_3,1998
72,0.73016,0.41938,UZB_3,1998
73,0.74008,0.43125,UZB_3,1998
74,0.75011,0.44348,UZB_3,1998
75,0.76007,0.45591,UZB_3,1998
76,0.77022,0.46891,UZB_3,1998
77,0.78026,0.48207,UZB_3,1998
78,0.79013,0.49536,UZB_3,1998
79,0.80021,0.50925,UZB_3,1998
80,0.81006,0.52321,UZB_3,1998
81,0.82009,0.53783,UZB_3,1998
82,0.83006,0.55279,UZB_3,1998
83,0.84021,0.56855,UZB_3,1998
84,0.85002,0.58427,UZB_3,1998
85,0.86004,0.60079,UZB_3,1998
86,0.87011,0.61801,UZB_3,1998
87,0.88009,0.63576,UZB_3,1998
88,0.89017,0.65441,UZB_3,1998
89,0.90023,0.67374,UZB_3,1998
90,0.91014,0.69372,UZB_3,1998
91,0.9201,0.71474,UZB_3,1998
92,0.93023,0.73712,UZB_3,1998
93,0.94002,0.76023,UZB_3,1998
94,0.95007,0.78588,UZB_3,1998
95,0.96015,0.81412,UZB_3,1998
96,0.97005,0.84513,UZB_3,1998
97,0.98001,0.88211,UZB_3,1998
98,0.99003,0.92712,UZB_3,1998
99,1,1,UZB_3,1998
0,0.01001,0.00091179,UZB_3,2000
1,0.020008,0.0027259,UZB_3,2000
2,0.030146,0.0050111,UZB_3,2000
3,0.040106,0.0075646,UZB_3,2000
4,0.050053,0.01038,UZB_3,2000
5,0.060056,0.013398,UZB_3,2000
6,0.070089,0.016651,UZB_3,2000
7,0.080012,0.02001,UZB_3,2000
8,0.090016,0.02357,UZB_3,2000
9,0.10008,0.027306,UZB_3,2000
10,0.11001,0.031116,UZB_3,2000
11,0.12004,0.035094,UZB_3,2000
12,0.13018,0.039238,UZB_3,2000
13,0.14002,0.043384,UZB_3,2000
14,0.15002,0.047717,UZB_3,2000
15,0.16012,0.05221,UZB_3,2000
16,0.17011,0.056756,UZB_3,2000
17,0.18011,0.061407,UZB_3,2000
18,0.19001,0.066103,UZB_3,2000
19,0.20002,0.07094,UZB_3,2000
20,0.21005,0.075896,UZB_3,2000
21,0.22009,0.080956,UZB_3,2000
22,0.23017,0.086139,UZB_3,2000
23,0.24027,0.09142,UZB_3,2000
24,0.2501,0.096657,UZB_3,2000
25,0.26009,0.10207,UZB_3,2000
26,0.27001,0.10753,UZB_3,2000
27,0.28007,0.11315,UZB_3,2000
28,0.29018,0.1189,UZB_3,2000
29,0.30012,0.12465,UZB_3,2000
30,0.3102,0.13058,UZB_3,2000
31,0.32012,0.1365,UZB_3,2000
32,0.33,0.14251,UZB_3,2000
33,0.34001,0.14868,UZB_3,2000
34,0.35002,0.15495,UZB_3,2000
35,0.36004,0.16133,UZB_3,2000
36,0.37003,0.16778,UZB_3,2000
37,0.38011,0.1744,UZB_3,2000
38,0.39007,0.18104,UZB_3,2000
39,0.40014,0.18788,UZB_3,2000
40,0.41004,0.19471,UZB_3,2000
41,0.42008,0.20172,UZB_3,2000
42,0.43005,0.20878,UZB_3,2000
43,0.44005,0.21595,UZB_3,2000
44,0.45009,0.22327,UZB_3,2000
45,0.46012,0.2307,UZB_3,2000
46,0.47003,0.23814,UZB_3,2000
47,0.48008,0.2458,UZB_3,2000
48,0.49,0.25348,UZB_3,2000
49,0.50008,0.2614,UZB_3,2000
50,0.51003,0.26934,UZB_3,2000
51,0.52001,0.2774,UZB_3,2000
52,0.53012,0.28568,UZB_3,2000
53,0.54009,0.29395,UZB_3,2000
54,0.55011,0.3024,UZB_3,2000
55,0.56004,0.31088,UZB_3,2000
56,0.57007,0.31958,UZB_3,2000
57,0.58005,0.32836,UZB_3,2000
58,0.59004,0.33728,UZB_3,2000
59,0.60008,0.34636,UZB_3,2000
60,0.61002,0.35549,UZB_3,2000
61,0.62002,0.36481,UZB_3,2000
62,0.63011,0.37437,UZB_3,2000
63,0.64002,0.38391,UZB_3,2000
64,0.65008,0.39377,UZB_3,2000
65,0.66004,0.40368,UZB_3,2000
66,0.67003,0.41377,UZB_3,2000
67,0.68011,0.42413,UZB_3,2000
68,0.69018,0.43465,UZB_3,2000
69,0.70004,0.44514,UZB_3,2000
70,0.71001,0.45593,UZB_3,2000
71,0.72,0.46695,UZB_3,2000
72,0.73006,0.47823,UZB_3,2000
73,0.74,0.48958,UZB_3,2000
74,0.75002,0.50123,UZB_3,2000
75,0.76,0.5131,UZB_3,2000
76,0.77008,0.52537,UZB_3,2000
77,0.78006,0.53778,UZB_3,2000
78,0.79009,0.55051,UZB_3,2000
79,0.8001,0.56349,UZB_3,2000
80,0.81002,0.5767,UZB_3,2000
81,0.82006,0.59036,UZB_3,2000
82,0.83018,0.60446,UZB_3,2000
83,0.84002,0.61854,UZB_3,2000
84,0.85002,0.63323,UZB_3,2000
85,0.86007,0.64849,UZB_3,2000
86,0.87005,0.66417,UZB_3,2000
87,0.88008,0.68042,UZB_3,2000
88,0.89008,0.69717,UZB_3,2000
89,0.90003,0.71444,UZB_3,2000
90,0.91001,0.73241,UZB_3,2000
91,0.92008,0.75137,UZB_3,2000
92,0.93009,0.77136,UZB_3,2000
93,0.94006,0.79242,UZB_3,2000
94,0.95017,0.8153,UZB_3,2000
95,0.96009,0.83965,UZB_3,2000
96,0.97001,0.86661,UZB_3,2000
97,0.98003,0.89727,UZB_3,2000
98,0.99,0.93477,UZB_3,2000
99,1,1,UZB_3,2000
0,0.010018,0.0018798,UZB_3,2002
1,0.02002,0.0043938,UZB_3,2002
2,0.030291,0.007321,UZB_3,2002
3,0.040192,0.010401,UZB_3,2002
4,0.050122,0.01373,UZB_3,2002
5,0.060046,0.017267,UZB_3,2002
6,0.070151,0.021047,UZB_3,2002
7,0.080019,0.024903,UZB_3,2002
8,0.090157,0.029025,UZB_3,2002
9,0.10001,0.033146,UZB_3,2002
10,0.11003,0.037492,UZB_3,2002
11,0.12002,0.041961,UZB_3,2002
12,0.13005,0.046592,UZB_3,2002
13,0.14003,0.051348,UZB_3,2002
14,0.15008,0.056267,UZB_3,2002
15,0.16021,0.061338,UZB_3,2002
16,0.17007,0.066376,UZB_3,2002
17,0.18007,0.071585,UZB_3,2002
18,0.19018,0.076956,UZB_3,2002
19,0.20003,0.082279,UZB_3,2002
20,0.21003,0.087766,UZB_3,2002
21,0.22001,0.093327,UZB_3,2002
22,0.23007,0.099021,UZB_3,2002
23,0.24004,0.10475,UZB_3,2002
24,0.25006,0.11059,UZB_3,2002
25,0.26013,0.11654,UZB_3,2002
26,0.27018,0.12256,UZB_3,2002
27,0.28012,0.12859,UZB_3,2002
28,0.29009,0.13472,UZB_3,2002
29,0.30008,0.14097,UZB_3,2002
30,0.31001,0.14728,UZB_3,2002
31,0.32014,0.15381,UZB_3,2002
32,0.33009,0.16032,UZB_3,2002
33,0.34012,0.16695,UZB_3,2002
34,0.35003,0.17358,UZB_3,2002
35,0.36018,0.18046,UZB_3,2002
36,0.37002,0.18722,UZB_3,2002
37,0.38016,0.19426,UZB_3,2002
38,0.39008,0.20124,UZB_3,2002
39,0.4,0.2083,UZB_3,2002
40,0.41006,0.21554,UZB_3,2002
41,0.42015,0.22289,UZB_3,2002
42,0.43009,0.23021,UZB_3,2002
43,0.44001,0.23759,UZB_3,2002
44,0.45006,0.24514,UZB_3,2002
45,0.46001,0.2527,UZB_3,2002
46,0.47001,0.26038,UZB_3,2002
47,0.4801,0.2682,UZB_3,2002
48,0.49018,0.27612,UZB_3,2002
49,0.50011,0.28401,UZB_3,2002
50,0.51018,0.29211,UZB_3,2002
51,0.52003,0.30012,UZB_3,2002
52,0.53003,0.30835,UZB_3,2002
53,0.54019,0.31683,UZB_3,2002
54,0.55011,0.3252,UZB_3,2002
55,0.56011,0.33375,UZB_3,2002
56,0.57008,0.34238,UZB_3,2002
57,0.58004,0.3511,UZB_3,2002
58,0.59003,0.35996,UZB_3,2002
59,0.60006,0.36897,UZB_3,2002
60,0.61002,0.37804,UZB_3,2002
61,0.62004,0.38728,UZB_3,2002
62,0.63001,0.3966,UZB_3,2002
63,0.64003,0.40609,UZB_3,2002
64,0.65003,0.41568,UZB_3,2002
65,0.66007,0.42546,UZB_3,2002
66,0.67002,0.43529,UZB_3,2002
67,0.68002,0.44532,UZB_3,2002
68,0.69009,0.45557,UZB_3,2002
69,0.70003,0.46584,UZB_3,2002
70,0.71012,0.47643,UZB_3,2002
71,0.72003,0.48701,UZB_3,2002
72,0.73008,0.49796,UZB_3,2002
73,0.74004,0.509,UZB_3,2002
74,0.75002,0.52028,UZB_3,2002
75,0.7601,0.53189,UZB_3,2002
76,0.77003,0.5435,UZB_3,2002
77,0.78001,0.55541,UZB_3,2002
78,0.79009,0.56772,UZB_3,2002
79,0.80003,0.58012,UZB_3,2002
80,0.81006,0.59295,UZB_3,2002
81,0.82011,0.60612,UZB_3,2002
82,0.83001,0.61945,UZB_3,2002
83,0.84008,0.63342,UZB_3,2002
84,0.85005,0.64762,UZB_3,2002
85,0.8601,0.6624,UZB_3,2002
86,0.87001,0.67745,UZB_3,2002
87,0.88002,0.69312,UZB_3,2002
88,0.89,0.70936,UZB_3,2002
89,0.90003,0.72636,UZB_3,2002
90,0.91008,0.74403,UZB_3,2002
91,0.92012,0.76258,UZB_3,2002
92,0.93005,0.78196,UZB_3,2002
93,0.94,0.80255,UZB_3,2002
94,0.95003,0.8248,UZB_3,2002
95,0.96003,0.84895,UZB_3,2002
96,0.9701,0.87564,UZB_3,2002
97,0.98006,0.90501,UZB_3,2002
98,0.99005,0.9401,UZB_3,2002
99,1,1,UZB_3,2002
0,0.010078,0.0016604,UZB_3,2003
1,0.020093,0.0037116,UZB_3,2003
2,0.030004,0.0060372,UZB_3,2003
3,0.040128,0.0086921,UZB_3,2003
4,0.050119,0.011561,UZB_3,2003
5,0.060018,0.01461,UZB_3,2003
6,0.070145,0.017949,UZB_3,2003
7,0.080101,0.021413,UZB_3,2003
8,0.090092,0.025055,UZB_3,2003
9,0.10008,0.028853,UZB_3,2003
10,0.11032,0.032913,UZB_3,2003
11,0.12004,0.036916,UZB_3,2003
12,0.13005,0.041181,UZB_3,2003
13,0.14006,0.045576,UZB_3,2003
14,0.15002,0.050052,UZB_3,2003
15,0.16005,0.054673,UZB_3,2003
16,0.17005,0.059398,UZB_3,2003
17,0.18007,0.064248,UZB_3,2003
18,0.19002,0.06915,UZB_3,2003
19,0.20023,0.074307,UZB_3,2003
20,0.21014,0.079406,UZB_3,2003
21,0.22005,0.084609,UZB_3,2003
22,0.23009,0.089984,UZB_3,2003
23,0.24006,0.095409,UZB_3,2003
24,0.25011,0.10097,UZB_3,2003
25,0.26002,0.10654,UZB_3,2003
26,0.27004,0.11227,UZB_3,2003
27,0.28012,0.11813,UZB_3,2003
28,0.29003,0.12398,UZB_3,2003
29,0.30002,0.12996,UZB_3,2003
30,0.3101,0.13608,UZB_3,2003
31,0.32008,0.14221,UZB_3,2003
32,0.33003,0.1484,UZB_3,2003
33,0.34002,0.1547,UZB_3,2003
34,0.35001,0.1611,UZB_3,2003
35,0.36001,0.16759,UZB_3,2003
36,0.37004,0.17417,UZB_3,2003
37,0.38002,0.18082,UZB_3,2003
38,0.39002,0.18757,UZB_3,2003
39,0.40016,0.1945,UZB_3,2003
40,0.41002,0.20132,UZB_3,2003
41,0.42003,0.20835,UZB_3,2003
42,0.43001,0.21546,UZB_3,2003
43,0.4401,0.22273,UZB_3,2003
44,0.45,0.22997,UZB_3,2003
45,0.46011,0.23745,UZB_3,2003
46,0.47009,0.24494,UZB_3,2003
47,0.48001,0.25248,UZB_3,2003
48,0.49011,0.26028,UZB_3,2003
49,0.50001,0.26803,UZB_3,2003
50,0.51005,0.27599,UZB_3,2003
51,0.52003,0.28399,UZB_3,2003
52,0.53004,0.29214,UZB_3,2003
53,0.54002,0.30037,UZB_3,2003
54,0.55005,0.30876,UZB_3,2003
55,0.56006,0.31724,UZB_3,2003
56,0.57004,0.32583,UZB_3,2003
57,0.58007,0.33457,UZB_3,2003
58,0.59004,0.34339,UZB_3,2003
59,0.60002,0.35234,UZB_3,2003
60,0.61007,0.36148,UZB_3,2003
61,0.62003,0.37066,UZB_3,2003
62,0.63,0.37997,UZB_3,2003
63,0.64014,0.38959,UZB_3,2003
64,0.65006,0.39915,UZB_3,2003
65,0.66003,0.40892,UZB_3,2003
66,0.67008,0.41897,UZB_3,2003
67,0.68014,0.4292,UZB_3,2003
68,0.69011,0.4395,UZB_3,2003
69,0.70008,0.44995,UZB_3,2003
70,0.71002,0.46057,UZB_3,2003
71,0.72009,0.47151,UZB_3,2003
72,0.73002,0.48248,UZB_3,2003
73,0.74005,0.49375,UZB_3,2003
74,0.75017,0.50531,UZB_3,2003
75,0.76006,0.51684,UZB_3,2003
